mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0048.ten.osc.edu, Rank 1, Rate 80354.58 RPCs/s, TX Bandwidth 21.86 Mb/s, RX Bandwidth 6.43 Mb/s, RTT (us) mean 27.40, P50 16.56, P95 17.73, P99 17.81, max 1290.24
Host p0072.ten.osc.edu, Rank 3, Rate 78592.51 RPCs/s, TX Bandwidth 21.38 Mb/s, RX Bandwidth 6.29 Mb/s, RTT (us) mean 26.01, P50 21.79, P95 22.11, P99 22.13, max 619.52
Host p0050.ten.osc.edu, Rank 2, Rate 82979.00 RPCs/s, TX Bandwidth 22.57 Mb/s, RX Bandwidth 6.64 Mb/s, RTT (us) mean 25.60, P50 21.21, P95 21.49, P99 21.50, max 1346.56
Host p0046.ten.osc.edu, Rank 0, Rate 72398.73 RPCs/s, TX Bandwidth 19.69 Mb/s, RX Bandwidth 5.79 Mb/s, RTT (us) mean 28.61, P50 17.20, P95 18.35, P99 18.41, max 903.68
Host p0048.ten.osc.edu, Rank 1, Rate 78686.01 RPCs/s, TX Bandwidth 21.40 Mb/s, RX Bandwidth 6.29 Mb/s, RTT (us) mean 27.08, P50 16.41, P95 17.58, P99 17.66, max 1290.24
Host p0072.ten.osc.edu, Rank 3, Rate 79250.82 RPCs/s, TX Bandwidth 21.56 Mb/s, RX Bandwidth 6.34 Mb/s, RTT (us) mean 25.90, P50 21.61, P95 22.00, P99 22.02, max 871.42
Host p0050.ten.osc.edu, Rank 2, Rate 86063.42 RPCs/s, TX Bandwidth 23.41 Mb/s, RX Bandwidth 6.89 Mb/s, RTT (us) mean 25.26, P50 21.04, P95 21.42, P99 21.44, max 1346.56
Host p0046.ten.osc.edu, Rank 0, Rate 68380.99 RPCs/s, TX Bandwidth 18.60 Mb/s, RX Bandwidth 5.47 Mb/s, RTT (us) mean 28.68, P50 17.33, P95 18.45, P99 18.54, max 903.68
Host p0048.ten.osc.edu, Rank 1, Rate 78379.63 RPCs/s, TX Bandwidth 21.32 Mb/s, RX Bandwidth 6.27 Mb/s, RTT (us) mean 26.86, P50 16.32, P95 17.47, P99 17.55, max 1290.24
Host p0072.ten.osc.edu, Rank 3, Rate 72373.12 RPCs/s, TX Bandwidth 19.69 Mb/s, RX Bandwidth 5.79 Mb/s, RTT (us) mean 26.07, P50 21.60, P95 21.98, P99 22.00, max 1195.01
Host p0050.ten.osc.edu, Rank 2, Rate 84186.98 RPCs/s, TX Bandwidth 22.90 Mb/s, RX Bandwidth 6.73 Mb/s, RTT (us) mean 25.08, P50 20.99, P95 21.41, P99 21.42, max 1346.56
Host p0046.ten.osc.edu, Rank 0, Rate 70384.75 RPCs/s, TX Bandwidth 19.14 Mb/s, RX Bandwidth 5.63 Mb/s, RTT (us) mean 28.64, P50 17.28, P95 18.40, P99 18.48, max 903.68
Host p0048.ten.osc.edu, Rank 1, Rate 79194.31 RPCs/s, TX Bandwidth 21.54 Mb/s, RX Bandwidth 6.34 Mb/s, RTT (us) mean 26.66, P50 16.25, P95 17.38, P99 17.45, max 1290.24
Aggregated RPC Rate 302376.80 RPCs/s, Aggregated TX Bandwidth 82.25 Mb/s RX Bandwidth 24.19 Mb/s
