mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0128.ten.osc.edu, Rank 7, Rate 34084.97 RPCs/s, TX Bandwidth 9.27 Mb/s, RX Bandwidth 2.73 Mb/s, RTT (us) mean 51.42, P50 14.58, P95 15.82, P99 15.97, max 8888.32
Host p0110.ten.osc.edu, Rank 5, Rate 43258.03 RPCs/s, TX Bandwidth 11.77 Mb/s, RX Bandwidth 3.46 Mb/s, RTT (us) mean 37.31, P50 14.10, P95 14.35, P99 14.38, max 6303.74
Host p0048.ten.osc.edu, Rank 1, Rate 79269.83 RPCs/s, TX Bandwidth 21.56 Mb/s, RX Bandwidth 6.34 Mb/s, RTT (us) mean 25.36, P50 13.39, P95 13.62, P99 13.65, max 1635.33
Host p0101.ten.osc.edu, Rank 4, Rate 77605.63 RPCs/s, TX Bandwidth 21.11 Mb/s, RX Bandwidth 6.21 Mb/s, RTT (us) mean 27.59, P50 14.29, P95 14.51, P99 14.54, max 1042.94
Host p0072.ten.osc.edu, Rank 3, Rate 76903.98 RPCs/s, TX Bandwidth 20.92 Mb/s, RX Bandwidth 6.15 Mb/s, RTT (us) mean 28.07, P50 14.07, P95 14.22, P99 14.24, max 660.99
Host p0112.ten.osc.edu, Rank 6, Rate 74779.91 RPCs/s, TX Bandwidth 20.34 Mb/s, RX Bandwidth 5.98 Mb/s, RTT (us) mean 28.46, P50 14.38, P95 14.85, P99 14.86, max 1054.72
Host p0050.ten.osc.edu, Rank 2, Rate 44364.32 RPCs/s, TX Bandwidth 12.07 Mb/s, RX Bandwidth 3.55 Mb/s, RTT (us) mean 37.86, P50 13.19, P95 13.38, P99 13.41, max 3616.77
Host p0046.ten.osc.edu, Rank 0, Rate 44629.55 RPCs/s, TX Bandwidth 12.14 Mb/s, RX Bandwidth 3.57 Mb/s, RTT (us) mean 36.11, P50 13.62, P95 13.85, P99 13.87, max 5263.36
Host p0128.ten.osc.edu, Rank 7, Rate 39855.87 RPCs/s, TX Bandwidth 10.84 Mb/s, RX Bandwidth 3.19 Mb/s, RTT (us) mean 51.06, P50 14.94, P95 16.15, P99 16.23, max 8888.32
Host p0110.ten.osc.edu, Rank 5, Rate 60572.54 RPCs/s, TX Bandwidth 16.48 Mb/s, RX Bandwidth 4.85 Mb/s, RTT (us) mean 36.10, P50 14.03, P95 14.36, P99 14.39, max 6303.74
Host p0048.ten.osc.edu, Rank 1, Rate 79992.70 RPCs/s, TX Bandwidth 21.76 Mb/s, RX Bandwidth 6.40 Mb/s, RTT (us) mean 25.27, P50 13.42, P95 13.68, P99 13.71, max 1635.33
Host p0101.ten.osc.edu, Rank 4, Rate 74693.95 RPCs/s, TX Bandwidth 20.32 Mb/s, RX Bandwidth 5.98 Mb/s, RTT (us) mean 27.40, P50 14.26, P95 14.38, P99 14.39, max 1042.94
Host p0072.ten.osc.edu, Rank 3, Rate 78898.92 RPCs/s, TX Bandwidth 21.46 Mb/s, RX Bandwidth 6.31 Mb/s, RTT (us) mean 27.46, P50 14.02, P95 14.18, P99 14.18, max 660.99
Host p0112.ten.osc.edu, Rank 6, Rate 72615.54 RPCs/s, TX Bandwidth 19.75 Mb/s, RX Bandwidth 5.81 Mb/s, RTT (us) mean 28.25, P50 14.33, P95 14.79, P99 14.81, max 1340.41
Host p0050.ten.osc.edu, Rank 2, Rate 68453.05 RPCs/s, TX Bandwidth 18.62 Mb/s, RX Bandwidth 5.48 Mb/s, RTT (us) mean 35.72, P50 13.19, P95 13.45, P99 13.48, max 3616.77
Host p0046.ten.osc.edu, Rank 0, Rate 53643.91 RPCs/s, TX Bandwidth 14.59 Mb/s, RX Bandwidth 4.29 Mb/s, RTT (us) mean 36.32, P50 13.60, P95 13.86, P99 13.89, max 6701.06
Host p0128.ten.osc.edu, Rank 7, Rate 32803.39 RPCs/s, TX Bandwidth 8.92 Mb/s, RX Bandwidth 2.62 Mb/s, RTT (us) mean 52.75, P50 15.21, P95 16.59, P99 16.67, max 8888.32
Host p0110.ten.osc.edu, Rank 5, Rate 44976.36 RPCs/s, TX Bandwidth 12.23 Mb/s, RX Bandwidth 3.60 Mb/s, RTT (us) mean 37.49, P50 14.05, P95 14.40, P99 14.44, max 6303.74
Host p0048.ten.osc.edu, Rank 1, Rate 75303.74 RPCs/s, TX Bandwidth 20.48 Mb/s, RX Bandwidth 6.02 Mb/s, RTT (us) mean 25.46, P50 13.43, P95 13.65, P99 13.69, max 1635.33
Host p0101.ten.osc.edu, Rank 4, Rate 72232.47 RPCs/s, TX Bandwidth 19.65 Mb/s, RX Bandwidth 5.78 Mb/s, RTT (us) mean 27.44, P50 14.26, P95 14.37, P99 14.38, max 1042.94
Host p0072.ten.osc.edu, Rank 3, Rate 79149.40 RPCs/s, TX Bandwidth 21.53 Mb/s, RX Bandwidth 6.33 Mb/s, RTT (us) mean 27.05, P50 14.00, P95 14.13, P99 14.14, max 660.99
Host p0112.ten.osc.edu, Rank 6, Rate 73019.32 RPCs/s, TX Bandwidth 19.86 Mb/s, RX Bandwidth 5.84 Mb/s, RTT (us) mean 28.08, P50 14.32, P95 14.81, P99 14.82, max 1340.41
Host p0050.ten.osc.edu, Rank 2, Rate 45790.22 RPCs/s, TX Bandwidth 12.45 Mb/s, RX Bandwidth 3.66 Mb/s, RTT (us) mean 36.82, P50 13.20, P95 13.46, P99 13.49, max 4067.33
Host p0046.ten.osc.edu, Rank 0, Rate 57449.61 RPCs/s, TX Bandwidth 15.63 Mb/s, RX Bandwidth 4.60 Mb/s, RTT (us) mean 36.03, P50 13.57, P95 13.81, P99 13.83, max 6701.06
Host p0128.ten.osc.edu, Rank 7, Rate 61228.90 RPCs/s, TX Bandwidth 16.65 Mb/s, RX Bandwidth 4.90 Mb/s, RTT (us) mean 47.80, P50 14.19, P95 14.54, P99 14.58, max 8888.32
Host p0110.ten.osc.edu, Rank 5, Rate 42495.82 RPCs/s, TX Bandwidth 11.56 Mb/s, RX Bandwidth 3.40 Mb/s, RTT (us) mean 38.78, P50 14.03, P95 14.44, P99 14.48, max 6303.74
Host p0048.ten.osc.edu, Rank 1, Rate 83128.08 RPCs/s, TX Bandwidth 22.61 Mb/s, RX Bandwidth 6.65 Mb/s, RTT (us) mean 25.24, P50 13.41, P95 13.56, P99 13.57, max 1635.33
Host p0101.ten.osc.edu, Rank 4, Rate 74505.68 RPCs/s, TX Bandwidth 20.27 Mb/s, RX Bandwidth 5.96 Mb/s, RTT (us) mean 27.34, P50 14.28, P95 14.40, P99 14.41, max 1042.94
Host p0072.ten.osc.edu, Rank 3, Rate 75007.41 RPCs/s, TX Bandwidth 20.40 Mb/s, RX Bandwidth 6.00 Mb/s, RTT (us) mean 26.98, P50 14.02, P95 14.16, P99 14.17, max 660.99
Host p0112.ten.osc.edu, Rank 6, Rate 73140.93 RPCs/s, TX Bandwidth 19.89 Mb/s, RX Bandwidth 5.85 Mb/s, RTT (us) mean 27.96, P50 14.34, P95 14.82, P99 14.83, max 1340.41
Host p0050.ten.osc.edu, Rank 2, Rate 51294.40 RPCs/s, TX Bandwidth 13.95 Mb/s, RX Bandwidth 4.10 Mb/s, RTT (us) mean 37.10, P50 13.21, P95 13.49, P99 13.54, max 6639.61
Host p0046.ten.osc.edu, Rank 0, Rate 43712.46 RPCs/s, TX Bandwidth 11.89 Mb/s, RX Bandwidth 3.50 Mb/s, RTT (us) mean 37.15, P50 13.62, P95 13.89, P99 13.93, max 6701.06
Host p0128.ten.osc.edu, Rank 7, Rate 45515.56 RPCs/s, TX Bandwidth 12.38 Mb/s, RX Bandwidth 3.64 Mb/s, RTT (us) mean 47.18, P50 14.18, P95 14.47, P99 14.51, max 8888.32
Host p0110.ten.osc.edu, Rank 5, Rate 54853.98 RPCs/s, TX Bandwidth 14.92 Mb/s, RX Bandwidth 4.39 Mb/s, RTT (us) mean 38.42, P50 14.06, P95 14.54, P99 14.60, max 6303.74
Host p0048.ten.osc.edu, Rank 1, Rate 83434.96 RPCs/s, TX Bandwidth 22.69 Mb/s, RX Bandwidth 6.67 Mb/s, RTT (us) mean 25.06, P50 13.41, P95 13.54, P99 13.55, max 1635.33
Host p0101.ten.osc.edu, Rank 4, Rate 78198.29 RPCs/s, TX Bandwidth 21.27 Mb/s, RX Bandwidth 6.26 Mb/s, RTT (us) mean 27.09, P50 14.27, P95 14.39, P99 14.41, max 1042.94
Host p0072.ten.osc.edu, Rank 3, Rate 79594.91 RPCs/s, TX Bandwidth 21.65 Mb/s, RX Bandwidth 6.37 Mb/s, RTT (us) mean 26.72, P50 14.02, P95 14.15, P99 14.16, max 660.99
Host p0112.ten.osc.edu, Rank 6, Rate 78423.41 RPCs/s, TX Bandwidth 21.33 Mb/s, RX Bandwidth 6.27 Mb/s, RTT (us) mean 27.61, P50 14.33, P95 14.77, P99 14.78, max 1340.41
