mpirun --bind-to none       -x GRPC_PLATFORM_TYPE       -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       -x GRPC_RDMA_RING_BUFFER_SIZE_KB       -x GRPC_VERBOSITY       -x GRPC_TRACE       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.82.59:50051       -streaming=true       -req=32768       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10       -delay=0       -report_interval=1       -random_delay=false
[pitzer-login02.hpc.osc.edu:247077] Warning: could not find environment variable "GRPC_VERBOSITY"
[pitzer-login02.hpc.osc.edu:247077] Warning: could not find environment variable "GRPC_TRACE"

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32768 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Send Delay 0.000 ms, Duration 10 secs, Streaming 1, Coalesce 1, msgs/stream 1000, Report Interval 1 secs
Host p0111.ten.osc.edu, Rank 0, Rate 51339.87 RPCs/s, TX Bandwidth 13460.61 Mb/s, RX Bandwidth 4.11 Mb/s, RTT (us) mean 38.84, P50 22.09, P95 22.46, P99 22.50, max 1380.35
Host p0113.ten.osc.edu, Rank 2, Rate 64409.24 RPCs/s, TX Bandwidth 16887.08 Mb/s, RX Bandwidth 5.15 Mb/s, RTT (us) mean 30.94, P50 22.86, P95 23.15, P99 23.17, max 1213.44
Host p0114.ten.osc.edu, Rank 3, Rate 67341.76 RPCs/s, TX Bandwidth 17655.92 Mb/s, RX Bandwidth 5.39 Mb/s, RTT (us) mean 29.61, P50 22.70, P95 22.96, P99 22.98, max 1169.41
Host p0112.ten.osc.edu, Rank 1, Rate 47235.99 RPCs/s, TX Bandwidth 12384.67 Mb/s, RX Bandwidth 3.78 Mb/s, RTT (us) mean 42.19, P50 28.24, P95 28.73, P99 28.77, max 1575.93
Host p0111.ten.osc.edu, Rank 0, Rate 45060.77 RPCs/s, TX Bandwidth 11813.85 Mb/s, RX Bandwidth 3.60 Mb/s, RTT (us) mean 41.39, P50 22.46, P95 22.93, P99 22.96, max 1380.35
Host p0113.ten.osc.edu, Rank 2, Rate 65733.67 RPCs/s, TX Bandwidth 17233.79 Mb/s, RX Bandwidth 5.26 Mb/s, RTT (us) mean 30.64, P50 23.12, P95 23.47, P99 23.50, max 1213.44
Host p0114.ten.osc.edu, Rank 3, Rate 69975.28 RPCs/s, TX Bandwidth 18345.84 Mb/s, RX Bandwidth 5.60 Mb/s, RTT (us) mean 29.05, P50 22.62, P95 22.86, P99 22.88, max 1169.41
Host p0112.ten.osc.edu, Rank 1, Rate 43717.85 RPCs/s, TX Bandwidth 11461.77 Mb/s, RX Bandwidth 3.50 Mb/s, RTT (us) mean 43.86, P50 28.34, P95 28.94, P99 29.01, max 1575.93
Host p0111.ten.osc.edu, Rank 0, Rate 45984.72 RPCs/s, TX Bandwidth 12056.09 Mb/s, RX Bandwidth 3.68 Mb/s, RTT (us) mean 42.04, P50 22.73, P95 23.26, P99 23.31, max 1474.56
Host p0113.ten.osc.edu, Rank 2, Rate 66960.00 RPCs/s, TX Bandwidth 17555.30 Mb/s, RX Bandwidth 5.36 Mb/s, RTT (us) mean 30.35, P50 22.85, P95 23.20, P99 23.21, max 1213.44
