mpirun --bind-to none       -x GRPC_PLATFORM_TYPE       -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       -x GRPC_RDMA_RING_BUFFER_SIZE_KB       -x GRPC_VERBOSITY       -x GRPC_TRACE       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.82.59:50051       -streaming=true       -req=524288       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10       -delay=0       -report_interval=1       -random_delay=false
[pitzer-login02.hpc.osc.edu:09738] Warning: could not find environment variable "GRPC_VERBOSITY"
[pitzer-login02.hpc.osc.edu:09738] Warning: could not find environment variable "GRPC_TRACE"

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 524288 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Send Delay 0.000 ms, Duration 10 secs, Streaming 1, Coalesce 1, msgs/stream 1000, Report Interval 1 secs
Host p0112.ten.osc.edu, Rank 1, Rate 2459.00 RPCs/s, TX Bandwidth 10318.05 Mb/s, RX Bandwidth 0.20 Mb/s, RTT (us) mean 406.29, P50 256.64, P95 260.35, P99 260.35, max 151650.30
Host p0111.ten.osc.edu, Rank 0, Rate 2234.85 RPCs/s, TX Bandwidth 9377.92 Mb/s, RX Bandwidth 0.18 Mb/s, RTT (us) mean 447.10, P50 297.98, P95 300.29, P99 300.54, max 151781.38
Host p0113.ten.osc.edu, Rank 2, Rate 2459.73 RPCs/s, TX Bandwidth 10321.11 Mb/s, RX Bandwidth 0.20 Mb/s, RTT (us) mean 406.16, P50 263.42, P95 265.73, P99 265.73, max 151912.45
Host p0114.ten.osc.edu, Rank 3, Rate 2502.65 RPCs/s, TX Bandwidth 10501.13 Mb/s, RX Bandwidth 0.20 Mb/s, RTT (us) mean 399.24, P50 267.52, P95 270.59, P99 270.85, max 151912.45
Host p0112.ten.osc.edu, Rank 1, Rate 3155.93 RPCs/s, TX Bandwidth 13237.02 Mb/s, RX Bandwidth 0.25 Mb/s, RTT (us) mean 355.94, P50 261.12, P95 266.24, P99 266.75, max 151650.30
Host p0111.ten.osc.edu, Rank 0, Rate 3162.82 RPCs/s, TX Bandwidth 13265.94 Mb/s, RX Bandwidth 0.25 Mb/s, RTT (us) mean 370.31, P50 292.86, P95 294.91, P99 294.91, max 151781.38
Host p0113.ten.osc.edu, Rank 2, Rate 3440.72 RPCs/s, TX Bandwidth 14431.52 Mb/s, RX Bandwidth 0.28 Mb/s, RTT (us) mean 338.72, P50 258.69, P95 260.86, P99 260.86, max 151912.45
Host p0114.ten.osc.edu, Rank 3, Rate 3265.80 RPCs/s, TX Bandwidth 13697.86 Mb/s, RX Bandwidth 0.26 Mb/s, RTT (us) mean 346.52, P50 265.73, P95 267.52, P99 267.52, max 151912.45
Host p0112.ten.osc.edu, Rank 1, Rate 2975.60 RPCs/s, TX Bandwidth 12480.67 Mb/s, RX Bandwidth 0.24 Mb/s, RTT (us) mean 349.03, P50 264.70, P95 269.82, P99 270.08, max 151650.30
Host p0111.ten.osc.edu, Rank 0, Rate 3085.89 RPCs/s, TX Bandwidth 12943.26 Mb/s, RX Bandwidth 0.25 Mb/s, RTT (us) mean 353.40, P50 294.14, P95 296.19, P99 296.19, max 151781.38
