mpirun --bind-to none       -x GRPC_PLATFORM_TYPE       -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       -x GRPC_RDMA_RING_BUFFER_SIZE_KB       -x GRPC_VERBOSITY       -x GRPC_TRACE       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.82.59:50051       -streaming=true       -req=32768       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10       -delay=0       -report_interval=1       -random_delay=false
[pitzer-login02.hpc.osc.edu:245704] Warning: could not find environment variable "GRPC_VERBOSITY"
[pitzer-login02.hpc.osc.edu:245704] Warning: could not find environment variable "GRPC_TRACE"

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32768 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Send Delay 0.000 ms, Duration 10 secs, Streaming 1, Coalesce 1, msgs/stream 1000, Report Interval 1 secs
Host p0111.ten.osc.edu, Rank 0, Rate 42900.61 RPCs/s, TX Bandwidth 11248.04 Mb/s, RX Bandwidth 3.43 Mb/s, RTT (us) mean 46.53, P50 28.29, P95 28.96, P99 29.01, max 1139.71
Host p0112.ten.osc.edu, Rank 1, Rate 50258.73 RPCs/s, TX Bandwidth 13177.16 Mb/s, RX Bandwidth 4.02 Mb/s, RTT (us) mean 39.69, P50 25.95, P95 26.93, P99 26.99, max 1414.14
Host p0113.ten.osc.edu, Rank 2, Rate 37314.00 RPCs/s, TX Bandwidth 9783.36 Mb/s, RX Bandwidth 2.99 Mb/s, RTT (us) mean 53.49, P50 31.30, P95 31.77, P99 31.81, max 1975.30
Host p0114.ten.osc.edu, Rank 3, Rate 44810.98 RPCs/s, TX Bandwidth 11748.89 Mb/s, RX Bandwidth 3.58 Mb/s, RTT (us) mean 44.54, P50 29.63, P95 30.40, P99 30.51, max 1537.02
Host p0111.ten.osc.edu, Rank 0, Rate 42534.97 RPCs/s, TX Bandwidth 11151.65 Mb/s, RX Bandwidth 3.40 Mb/s, RTT (us) mean 46.74, P50 28.45, P95 29.01, P99 29.05, max 1144.83
Host p0112.ten.osc.edu, Rank 1, Rate 49461.98 RPCs/s, TX Bandwidth 12967.74 Mb/s, RX Bandwidth 3.96 Mb/s, RTT (us) mean 40.01, P50 26.14, P95 27.04, P99 27.14, max 1414.14
Host p0113.ten.osc.edu, Rank 2, Rate 37097.14 RPCs/s, TX Bandwidth 9725.98 Mb/s, RX Bandwidth 2.97 Mb/s, RTT (us) mean 53.65, P50 31.14, P95 31.52, P99 31.54, max 1975.30
Host p0114.ten.osc.edu, Rank 3, Rate 48680.64 RPCs/s, TX Bandwidth 12762.90 Mb/s, RX Bandwidth 3.89 Mb/s, RTT (us) mean 42.70, P50 29.31, P95 30.02, P99 30.06, max 1537.02
Host p0111.ten.osc.edu, Rank 0, Rate 42477.96 RPCs/s, TX Bandwidth 11136.70 Mb/s, RX Bandwidth 3.40 Mb/s, RTT (us) mean 46.83, P50 28.48, P95 29.01, P99 29.04, max 1144.83
Host p0112.ten.osc.edu, Rank 1, Rate 53468.91 RPCs/s, TX Bandwidth 14018.27 Mb/s, RX Bandwidth 4.28 Mb/s, RTT (us) mean 39.07, P50 26.03, P95 26.85, P99 26.94, max 1414.14
