mpirun --bind-to none       -x GRPC_PLATFORM_TYPE       -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       -x GRPC_RDMA_RING_BUFFER_SIZE_KB       -x GRPC_VERBOSITY       -x GRPC_TRACE       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.82.59:50051       -streaming=true       -req=524288       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10       -delay=0       -report_interval=1       -random_delay=false
[pitzer-login02.hpc.osc.edu:07981] Warning: could not find environment variable "GRPC_VERBOSITY"
[pitzer-login02.hpc.osc.edu:07981] Warning: could not find environment variable "GRPC_TRACE"

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 524288 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Send Delay 0.000 ms, Duration 10 secs, Streaming 1, Coalesce 1, msgs/stream 1000, Report Interval 1 secs
Host p0112.ten.osc.edu, Rank 1, Rate 1386.82 RPCs/s, TX Bandwidth 5821.00 Mb/s, RX Bandwidth 0.11 Mb/s, RTT (us) mean 720.49, P50 432.89, P95 434.69, P99 434.94, max 154009.60
Host p0113.ten.osc.edu, Rank 2, Rate 1488.93 RPCs/s, TX Bandwidth 6249.28 Mb/s, RX Bandwidth 0.12 Mb/s, RTT (us) mean 671.05, P50 453.89, P95 455.94, P99 455.94, max 154140.67
Host p0111.ten.osc.edu, Rank 0, Rate 1684.77 RPCs/s, TX Bandwidth 7070.67 Mb/s, RX Bandwidth 0.13 Mb/s, RTT (us) mean 593.11, P50 397.31, P95 399.36, P99 399.87, max 151388.16
Host p0114.ten.osc.edu, Rank 3, Rate 1569.94 RPCs/s, TX Bandwidth 6589.06 Mb/s, RX Bandwidth 0.13 Mb/s, RTT (us) mean 636.69, P50 439.81, P95 442.37, P99 442.37, max 151388.16
Host p0113.ten.osc.edu, Rank 2, Rate 1986.58 RPCs/s, TX Bandwidth 8332.39 Mb/s, RX Bandwidth 0.16 Mb/s, RTT (us) mean 575.11, P50 445.18, P95 447.49, P99 447.74, max 154140.67
Host p0112.ten.osc.edu, Rank 1, Rate 1835.40 RPCs/s, TX Bandwidth 7698.28 Mb/s, RX Bandwidth 0.15 Mb/s, RTT (us) mean 620.36, P50 421.38, P95 424.19, P99 424.19, max 154009.60
Host p0111.ten.osc.edu, Rank 0, Rate 2349.92 RPCs/s, TX Bandwidth 9856.35 Mb/s, RX Bandwidth 0.19 Mb/s, RTT (us) mean 495.53, P50 381.95, P95 385.79, P99 385.79, max 151388.16
Host p0114.ten.osc.edu, Rank 3, Rate 2107.68 RPCs/s, TX Bandwidth 8840.30 Mb/s, RX Bandwidth 0.17 Mb/s, RTT (us) mean 543.54, P50 431.36, P95 433.15, P99 433.41, max 151388.16
Host p0113.ten.osc.edu, Rank 2, Rate 1935.63 RPCs/s, TX Bandwidth 8118.70 Mb/s, RX Bandwidth 0.15 Mb/s, RTT (us) mean 554.11, P50 444.42, P95 446.21, P99 446.21, max 154140.67
Host p0112.ten.osc.edu, Rank 1, Rate 1831.49 RPCs/s, TX Bandwidth 7681.90 Mb/s, RX Bandwidth 0.15 Mb/s, RTT (us) mean 593.36, P50 423.17, P95 425.73, P99 425.98, max 154009.60
Host p0114.ten.osc.edu, Rank 3, Rate 2052.84 RPCs/s, TX Bandwidth 8610.31 Mb/s, RX Bandwidth 0.16 Mb/s, RTT (us) mean 523.29, P50 431.10, P95 432.64, P99 432.89, max 151388.16
