mpirun --bind-to none       -x GRPC_PLATFORM_TYPE       -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       -x GRPC_RDMA_RING_BUFFER_SIZE_KB       -x GRPC_VERBOSITY       -x GRPC_TRACE       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.82.59:50051       -streaming=true       -req=524288       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10       -delay=0       -report_interval=1       -random_delay=false
[pitzer-login02.hpc.osc.edu:11794] Warning: could not find environment variable "GRPC_VERBOSITY"
[pitzer-login02.hpc.osc.edu:11794] Warning: could not find environment variable "GRPC_TRACE"

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 524288 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Send Delay 0.000 ms, Duration 10 secs, Streaming 1, Coalesce 1, msgs/stream 1000, Report Interval 1 secs
Host p0112.ten.osc.edu, Rank 1, Rate 3166.99 RPCs/s, TX Bandwidth 13287.62 Mb/s, RX Bandwidth 0.25 Mb/s, RTT (us) mean 315.46, P50 194.94, P95 195.84, P99 195.84, max 157024.26
Host p0114.ten.osc.edu, Rank 3, Rate 2202.87 RPCs/s, TX Bandwidth 9243.77 Mb/s, RX Bandwidth 0.18 Mb/s, RTT (us) mean 453.69, P50 312.57, P95 315.65, P99 315.65, max 154796.03
Host p0111.ten.osc.edu, Rank 0, Rate 2061.64 RPCs/s, TX Bandwidth 8651.39 Mb/s, RX Bandwidth 0.16 Mb/s, RTT (us) mean 484.71, P50 332.80, P95 337.41, P99 337.41, max 154533.89
Host p0113.ten.osc.edu, Rank 2, Rate 3103.48 RPCs/s, TX Bandwidth 13021.21 Mb/s, RX Bandwidth 0.25 Mb/s, RTT (us) mean 321.92, P50 207.36, P95 208.90, P99 209.28, max 154927.10
Host p0112.ten.osc.edu, Rank 1, Rate 4205.71 RPCs/s, TX Bandwidth 17640.15 Mb/s, RX Bandwidth 0.34 Mb/s, RTT (us) mean 271.07, P50 190.59, P95 191.49, P99 191.74, max 157024.26
Host p0114.ten.osc.edu, Rank 3, Rate 2830.39 RPCs/s, TX Bandwidth 11871.59 Mb/s, RX Bandwidth 0.23 Mb/s, RTT (us) mean 397.16, P50 310.01, P95 312.83, P99 313.09, max 154796.03
Host p0113.ten.osc.edu, Rank 2, Rate 4057.57 RPCs/s, TX Bandwidth 17018.80 Mb/s, RX Bandwidth 0.32 Mb/s, RTT (us) mean 279.08, P50 203.39, P95 204.41, P99 204.54, max 154927.10
Host p0111.ten.osc.edu, Rank 0, Rate 2560.46 RPCs/s, TX Bandwidth 10739.43 Mb/s, RX Bandwidth 0.20 Mb/s, RTT (us) mean 432.50, P50 337.66, P95 341.50, P99 342.01, max 154533.89
Host p0114.ten.osc.edu, Rank 3, Rate 2871.47 RPCs/s, TX Bandwidth 12043.90 Mb/s, RX Bandwidth 0.23 Mb/s, RTT (us) mean 379.35, P50 309.50, P95 312.32, P99 312.83, max 154796.03
Host p0111.ten.osc.edu, Rank 0, Rate 2591.46 RPCs/s, TX Bandwidth 10869.44 Mb/s, RX Bandwidth 0.21 Mb/s, RTT (us) mean 415.71, P50 339.20, P95 343.04, P99 343.04, max 154533.89
