
Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6

Server listening on 0.0.0.0:50051 CQs: 40 Threads: 40 NUMA: 0 Prepost: 1
E0212 10:40:48.662958650   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 152, r = 192
E0212 10:40:48.662964909   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 153, r = 192
E0212 10:40:48.662971263   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 154, r = 192
E0212 10:40:48.662977732   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 155, r = 192
E0212 10:40:48.662984068   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 156, r = 192
E0212 10:40:48.662990337   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 157, r = 192
E0212 10:40:48.662996637   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 158, r = 192
E0212 10:40:48.663003051   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 159, r = 192
E0212 10:40:48.663009377   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 160, r = 192
E0212 10:40:48.663015878   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 161, r = 192
E0212 10:40:48.663022202   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 162, r = 192
E0212 10:40:48.663028481   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 163, r = 192
E0212 10:40:48.663034792   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 164, r = 192
E0212 10:40:48.663041130   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 165, r = 192
E0212 10:40:48.663048148   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 166, r = 192
E0212 10:40:48.663062531   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 167, r = 192
E0212 10:40:48.663068932   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 168, r = 192
E0212 10:40:48.663075243   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 169, r = 192
E0212 10:40:48.663081735   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 170, r = 192
E0212 10:40:48.663088091   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 171, r = 192
E0212 10:40:48.663094402   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 172, r = 192
E0212 10:40:48.663101322   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 173, r = 192
E0212 10:40:48.663107827   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 174, r = 192
E0212 10:40:48.663115405   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 175, r = 192
E0212 10:40:48.663121846   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 176, r = 192
E0212 10:40:48.663128284   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 177, r = 192
E0212 10:40:48.663134630   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 178, r = 192
E0212 10:40:48.663140900   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 179, r = 192
E0212 10:40:48.663147382   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 180, r = 192
E0212 10:40:48.663153656   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 181, r = 192
E0212 10:40:48.663159991   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 182, r = 192
E0212 10:40:48.663166250   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 183, r = 192
E0212 10:40:48.663172599   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 184, r = 192
E0212 10:40:48.663179093   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 185, r = 192
E0212 10:40:48.663185409   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 186, r = 192
E0212 10:40:48.663191729   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 187, r = 192
E0212 10:40:48.663198229   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 188, r = 192
E0212 10:40:48.663204519   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 189, r = 192
E0212 10:40:48.663210808   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 190, r = 192
E0212 10:40:48.663217092   61520 rdma_conn.cc:375]           Channel: data, PollRecvCompletion, wc status = 5, i = 191, r = 192
