mpirun --bind-to none       -x GRPC_PLATFORM_TYPE       -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       -x GRPC_RDMA_RING_BUFFER_SIZE_KB       -x GRPC_VERBOSITY       -x GRPC_TRACE       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.82.59:50051       -streaming=true       -req=32768       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10       -delay=0       -report_interval=1       -random_delay=false
[pitzer-login02.hpc.osc.edu:246302] Warning: could not find environment variable "GRPC_VERBOSITY"
[pitzer-login02.hpc.osc.edu:246302] Warning: could not find environment variable "GRPC_TRACE"

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32768 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Send Delay 0.000 ms, Duration 10 secs, Streaming 1, Coalesce 1, msgs/stream 1000, Report Interval 1 secs
Host p0111.ten.osc.edu, Rank 0, Rate 62687.59 RPCs/s, TX Bandwidth 16435.70 Mb/s, RX Bandwidth 5.02 Mb/s, RTT (us) mean 31.82, P50 25.61, P95 25.77, P99 25.77, max 1133.57
Host p0114.ten.osc.edu, Rank 3, Rate 52822.94 RPCs/s, TX Bandwidth 13849.43 Mb/s, RX Bandwidth 4.23 Mb/s, RTT (us) mean 37.77, P50 28.13, P95 28.29, P99 28.30, max 1335.30
Host p0113.ten.osc.edu, Rank 2, Rate 43398.14 RPCs/s, TX Bandwidth 11378.48 Mb/s, RX Bandwidth 3.47 Mb/s, RTT (us) mean 45.98, P50 29.26, P95 29.71, P99 29.74, max 1445.89
Host p0112.ten.osc.edu, Rank 1, Rate 54768.79 RPCs/s, TX Bandwidth 14359.59 Mb/s, RX Bandwidth 4.38 Mb/s, RTT (us) mean 36.42, P50 26.29, P95 26.46, P99 26.48, max 1088.51
Host p0111.ten.osc.edu, Rank 0, Rate 57341.44 RPCs/s, TX Bandwidth 15033.55 Mb/s, RX Bandwidth 4.59 Mb/s, RTT (us) mean 33.23, P50 25.70, P95 25.87, P99 25.89, max 1214.46
Host p0114.ten.osc.edu, Rank 3, Rate 48300.94 RPCs/s, TX Bandwidth 12663.35 Mb/s, RX Bandwidth 3.86 Mb/s, RTT (us) mean 39.45, P50 28.19, P95 28.38, P99 28.40, max 2193.41
Host p0113.ten.osc.edu, Rank 2, Rate 45234.96 RPCs/s, TX Bandwidth 11859.52 Mb/s, RX Bandwidth 3.62 Mb/s, RTT (us) mean 45.02, P50 29.17, P95 29.57, P99 29.58, max 1880.06
Host p0112.ten.osc.edu, Rank 1, Rate 52911.46 RPCs/s, TX Bandwidth 13872.12 Mb/s, RX Bandwidth 4.23 Mb/s, RTT (us) mean 37.06, P50 26.32, P95 26.51, P99 26.51, max 1265.66
Host p0111.ten.osc.edu, Rank 0, Rate 59929.85 RPCs/s, TX Bandwidth 15712.17 Mb/s, RX Bandwidth 4.79 Mb/s, RTT (us) mean 33.25, P50 25.71, P95 25.89, P99 25.90, max 1214.46
Host p0114.ten.osc.edu, Rank 3, Rate 47481.62 RPCs/s, TX Bandwidth 12448.54 Mb/s, RX Bandwidth 3.80 Mb/s, RTT (us) mean 40.27, P50 28.24, P95 28.43, P99 28.45, max 2258.94
Host p0113.ten.osc.edu, Rank 2, Rate 45575.88 RPCs/s, TX Bandwidth 11948.90 Mb/s, RX Bandwidth 3.65 Mb/s, RTT (us) mean 44.60, P50 29.12, P95 29.52, P99 29.54, max 2015.23
Host p0112.ten.osc.edu, Rank 1, Rate 54729.85 RPCs/s, TX Bandwidth 14348.85 Mb/s, RX Bandwidth 4.38 Mb/s, RTT (us) mean 36.86, P50 26.32, P95 26.50, P99 26.51, max 1280.00
Host p0111.ten.osc.edu, Rank 0, Rate 62728.81 RPCs/s, TX Bandwidth 16445.99 Mb/s, RX Bandwidth 5.02 Mb/s, RTT (us) mean 32.87, P50 25.76, P95 25.93, P99 25.95, max 1214.46
