mpirun --bind-to none       -x GRPC_PLATFORM_TYPE       -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       -x GRPC_RDMA_RING_BUFFER_SIZE_KB       -x GRPC_VERBOSITY       -x GRPC_TRACE       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.82.59:50051       -streaming=true       -req=32768       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10       -delay=0       -report_interval=1       -random_delay=false
[pitzer-login02.hpc.osc.edu:250012] Warning: could not find environment variable "GRPC_VERBOSITY"
[pitzer-login02.hpc.osc.edu:250012] Warning: could not find environment variable "GRPC_TRACE"

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32768 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Send Delay 0.000 ms, Duration 10 secs, Streaming 1, Coalesce 1, msgs/stream 1000, Report Interval 1 secs
Host p0111.ten.osc.edu, Rank 0, Rate 70347.26 RPCs/s, TX Bandwidth 18443.89 Mb/s, RX Bandwidth 5.63 Mb/s, RTT (us) mean 28.33, P50 19.15, P95 19.42, P99 19.45, max 3117.05
Host p0114.ten.osc.edu, Rank 3, Rate 57490.87 RPCs/s, TX Bandwidth 15073.25 Mb/s, RX Bandwidth 4.60 Mb/s, RTT (us) mean 34.69, P50 23.66, P95 23.98, P99 24.00, max 1480.70
Host p0113.ten.osc.edu, Rank 2, Rate 65343.59 RPCs/s, TX Bandwidth 17132.05 Mb/s, RX Bandwidth 5.23 Mb/s, RTT (us) mean 30.44, P50 20.37, P95 20.62, P99 20.64, max 1250.30
Host p0112.ten.osc.edu, Rank 1, Rate 75115.47 RPCs/s, TX Bandwidth 19694.00 Mb/s, RX Bandwidth 6.01 Mb/s, RTT (us) mean 26.52, P50 19.12, P95 19.36, P99 19.38, max 1571.84
Host p0111.ten.osc.edu, Rank 0, Rate 53706.61 RPCs/s, TX Bandwidth 14080.58 Mb/s, RX Bandwidth 4.30 Mb/s, RTT (us) mean 32.15, P50 19.39, P95 19.73, P99 19.74, max 3117.05
Host p0114.ten.osc.edu, Rank 3, Rate 57676.04 RPCs/s, TX Bandwidth 15121.27 Mb/s, RX Bandwidth 4.61 Mb/s, RTT (us) mean 34.63, P50 23.09, P95 23.38, P99 23.39, max 1930.24
Host p0113.ten.osc.edu, Rank 2, Rate 71829.60 RPCs/s, TX Bandwidth 18832.00 Mb/s, RX Bandwidth 5.75 Mb/s, RTT (us) mean 29.00, P50 20.06, P95 20.27, P99 20.29, max 1921.02
Host p0112.ten.osc.edu, Rank 1, Rate 74736.23 RPCs/s, TX Bandwidth 19594.05 Mb/s, RX Bandwidth 5.98 Mb/s, RTT (us) mean 26.58, P50 19.10, P95 19.34, P99 19.36, max 1571.84
Host p0111.ten.osc.edu, Rank 0, Rate 60597.56 RPCs/s, TX Bandwidth 15887.23 Mb/s, RX Bandwidth 4.85 Mb/s, RTT (us) mean 32.40, P50 19.58, P95 20.00, P99 20.03, max 3117.05
Host p0114.ten.osc.edu, Rank 3, Rate 52948.65 RPCs/s, TX Bandwidth 13881.87 Mb/s, RX Bandwidth 4.24 Mb/s, RTT (us) mean 35.58, P50 23.14, P95 23.45, P99 23.47, max 2003.97
