mpirun --bind-to none       -x GRPC_PLATFORM_TYPE       -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       -x GRPC_RDMA_RING_BUFFER_SIZE_KB       -x GRPC_VERBOSITY       -x GRPC_TRACE       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.82.59:50051       -streaming=true       -req=131072       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10       -delay=0       -report_interval=1       -random_delay=false
[pitzer-login02.hpc.osc.edu:258324] Warning: could not find environment variable "GRPC_VERBOSITY"
[pitzer-login02.hpc.osc.edu:258324] Warning: could not find environment variable "GRPC_TRACE"

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 131072 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Send Delay 0.000 ms, Duration 10 secs, Streaming 1, Coalesce 1, msgs/stream 1000, Report Interval 1 secs
Host p0113.ten.osc.edu, Rank 2, Rate 9042.98 RPCs/s, TX Bandwidth 9483.59 Mb/s, RX Bandwidth 0.72 Mb/s, RTT (us) mean 110.42, P50 57.47, P95 58.34, P99 58.43, max 155189.25
Host p0111.ten.osc.edu, Rank 0, Rate 27515.48 RPCs/s, TX Bandwidth 28855.05 Mb/s, RX Bandwidth 2.20 Mb/s, RTT (us) mean 72.58, P50 50.08, P95 51.36, P99 51.42, max 1126.40
Host p0114.ten.osc.edu, Rank 3, Rate 11485.62 RPCs/s, TX Bandwidth 12046.01 Mb/s, RX Bandwidth 0.92 Mb/s, RTT (us) mean 174.02, P50 142.21, P95 145.15, P99 145.53, max 4085.76
Host p0112.ten.osc.edu, Rank 1, Rate 11628.89 RPCs/s, TX Bandwidth 12196.24 Mb/s, RX Bandwidth 0.93 Mb/s, RTT (us) mean 171.87, P50 140.16, P95 142.59, P99 142.85, max 3756.03
Host p0113.ten.osc.edu, Rank 2, Rate 25867.31 RPCs/s, TX Bandwidth 27126.77 Mb/s, RX Bandwidth 2.07 Mb/s, RTT (us) mean 77.22, P50 57.76, P95 58.59, P99 58.66, max 1267.71
Host p0111.ten.osc.edu, Rank 0, Rate 26717.88 RPCs/s, TX Bandwidth 28016.58 Mb/s, RX Bandwidth 2.14 Mb/s, RTT (us) mean 73.66, P50 51.10, P95 52.38, P99 52.51, max 1390.59
Host p0114.ten.osc.edu, Rank 3, Rate 11753.64 RPCs/s, TX Bandwidth 12324.96 Mb/s, RX Bandwidth 0.94 Mb/s, RTT (us) mean 172.01, P50 142.59, P95 145.41, P99 145.66, max 4085.76
Host p0112.ten.osc.edu, Rank 1, Rate 11814.89 RPCs/s, TX Bandwidth 12389.19 Mb/s, RX Bandwidth 0.95 Mb/s, RTT (us) mean 170.51, P50 140.54, P95 143.10, P99 143.23, max 3756.03
Host p0113.ten.osc.edu, Rank 2, Rate 24194.36 RPCs/s, TX Bandwidth 25370.40 Mb/s, RX Bandwidth 1.94 Mb/s, RTT (us) mean 79.79, P50 58.05, P95 59.10, P99 59.17, max 1267.71
Host p0111.ten.osc.edu, Rank 0, Rate 27323.06 RPCs/s, TX Bandwidth 28651.18 Mb/s, RX Bandwidth 2.19 Mb/s, RTT (us) mean 73.48, P50 51.20, P95 52.29, P99 52.35, max 1390.59
