mpirun --bind-to none       -x GRPC_PLATFORM_TYPE       -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       -x GRPC_RDMA_RING_BUFFER_SIZE_KB       -x GRPC_VERBOSITY       -x GRPC_TRACE       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.82.59:50051       -streaming=true       -req=32768       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10       -delay=0       -report_interval=1       -random_delay=false
[pitzer-login02.hpc.osc.edu:249745] Warning: could not find environment variable "GRPC_VERBOSITY"
[pitzer-login02.hpc.osc.edu:249745] Warning: could not find environment variable "GRPC_TRACE"

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32768 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Send Delay 0.000 ms, Duration 10 secs, Streaming 1, Coalesce 1, msgs/stream 1000, Report Interval 1 secs
Host p0112.ten.osc.edu, Rank 1, Rate 78403.98 RPCs/s, TX Bandwidth 20556.17 Mb/s, RX Bandwidth 6.27 Mb/s, RTT (us) mean 25.41, P50 18.50, P95 18.69, P99 18.70, max 1471.49
Host p0113.ten.osc.edu, Rank 2, Rate 62890.43 RPCs/s, TX Bandwidth 16488.89 Mb/s, RX Bandwidth 5.03 Mb/s, RTT (us) mean 31.70, P50 20.56, P95 20.98, P99 21.02, max 1249.28
Host p0111.ten.osc.edu, Rank 0, Rate 68119.78 RPCs/s, TX Bandwidth 17859.90 Mb/s, RX Bandwidth 5.45 Mb/s, RTT (us) mean 29.23, P50 19.97, P95 20.32, P99 20.35, max 1282.05
Host p0114.ten.osc.edu, Rank 3, Rate 53746.69 RPCs/s, TX Bandwidth 14091.62 Mb/s, RX Bandwidth 4.30 Mb/s, RTT (us) mean 37.10, P50 24.00, P95 24.34, P99 24.37, max 1301.50
Host p0112.ten.osc.edu, Rank 1, Rate 68678.97 RPCs/s, TX Bandwidth 18005.98 Mb/s, RX Bandwidth 5.49 Mb/s, RTT (us) mean 27.08, P50 18.64, P95 18.88, P99 18.91, max 1528.83
Host p0113.ten.osc.edu, Rank 2, Rate 55058.57 RPCs/s, TX Bandwidth 14435.04 Mb/s, RX Bandwidth 4.40 Mb/s, RTT (us) mean 33.82, P50 20.98, P95 21.47, P99 21.50, max 1249.28
Host p0111.ten.osc.edu, Rank 0, Rate 80075.72 RPCs/s, TX Bandwidth 20993.93 Mb/s, RX Bandwidth 6.41 Mb/s, RTT (us) mean 26.89, P50 19.33, P95 19.63, P99 19.66, max 1282.05
Host p0114.ten.osc.edu, Rank 3, Rate 56731.00 RPCs/s, TX Bandwidth 14873.51 Mb/s, RX Bandwidth 4.54 Mb/s, RTT (us) mean 36.11, P50 23.73, P95 24.03, P99 24.05, max 1435.65
Host p0112.ten.osc.edu, Rank 1, Rate 80912.86 RPCs/s, TX Bandwidth 21213.41 Mb/s, RX Bandwidth 6.47 Mb/s, RTT (us) mean 26.21, P50 18.62, P95 18.85, P99 18.86, max 1528.83
Host p0113.ten.osc.edu, Rank 2, Rate 51620.40 RPCs/s, TX Bandwidth 13533.63 Mb/s, RX Bandwidth 4.13 Mb/s, RTT (us) mean 35.28, P50 21.23, P95 21.82, P99 21.87, max 1254.40
