mpirun --bind-to none       -x GRPC_PLATFORM_TYPE       -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       -x GRPC_RDMA_RING_BUFFER_SIZE_KB       -x GRPC_VERBOSITY       -x GRPC_TRACE       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.82.59:50051       -streaming=true       -req=32768       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10       -delay=0       -report_interval=1       -random_delay=false
[pitzer-login02.hpc.osc.edu:249336] Warning: could not find environment variable "GRPC_VERBOSITY"
[pitzer-login02.hpc.osc.edu:249336] Warning: could not find environment variable "GRPC_TRACE"

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32768 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Send Delay 0.000 ms, Duration 10 secs, Streaming 1, Coalesce 1, msgs/stream 1000, Report Interval 1 secs
Host p0112.ten.osc.edu, Rank 1, Rate 54617.44 RPCs/s, TX Bandwidth 14319.91 Mb/s, RX Bandwidth 4.37 Mb/s, RTT (us) mean 36.53, P50 21.33, P95 21.65, P99 21.68, max 2062.34
Host p0113.ten.osc.edu, Rank 2, Rate 58579.05 RPCs/s, TX Bandwidth 15358.54 Mb/s, RX Bandwidth 4.69 Mb/s, RTT (us) mean 33.98, P50 24.06, P95 24.61, P99 24.66, max 1453.06
Host p0114.ten.osc.edu, Rank 3, Rate 65347.46 RPCs/s, TX Bandwidth 17133.06 Mb/s, RX Bandwidth 5.23 Mb/s, RTT (us) mean 30.50, P50 21.74, P95 22.37, P99 22.40, max 1388.54
Host p0111.ten.osc.edu, Rank 0, Rate 52034.96 RPCs/s, TX Bandwidth 13642.84 Mb/s, RX Bandwidth 4.16 Mb/s, RTT (us) mean 38.33, P50 23.86, P95 24.34, P99 24.37, max 1658.88
Host p0112.ten.osc.edu, Rank 1, Rate 55697.67 RPCs/s, TX Bandwidth 14602.59 Mb/s, RX Bandwidth 4.46 Mb/s, RTT (us) mean 36.18, P50 21.65, P95 22.06, P99 22.09, max 2062.34
Host p0113.ten.osc.edu, Rank 2, Rate 68437.07 RPCs/s, TX Bandwidth 17942.56 Mb/s, RX Bandwidth 5.47 Mb/s, RTT (us) mean 31.37, P50 22.80, P95 23.36, P99 23.39, max 1453.06
Host p0114.ten.osc.edu, Rank 3, Rate 69356.96 RPCs/s, TX Bandwidth 18183.73 Mb/s, RX Bandwidth 5.55 Mb/s, RTT (us) mean 29.61, P50 21.66, P95 22.25, P99 22.30, max 1388.54
Host p0111.ten.osc.edu, Rank 0, Rate 52650.92 RPCs/s, TX Bandwidth 13803.81 Mb/s, RX Bandwidth 4.21 Mb/s, RTT (us) mean 38.10, P50 23.74, P95 24.25, P99 24.29, max 2385.92
Host p0112.ten.osc.edu, Rank 1, Rate 52757.98 RPCs/s, TX Bandwidth 13831.88 Mb/s, RX Bandwidth 4.22 Mb/s, RTT (us) mean 36.71, P50 21.87, P95 22.35, P99 22.37, max 2062.34
Host p0113.ten.osc.edu, Rank 2, Rate 70102.75 RPCs/s, TX Bandwidth 18379.26 Mb/s, RX Bandwidth 5.61 Mb/s, RTT (us) mean 30.33, P50 22.14, P95 22.83, P99 22.86, max 1453.06
