mpirun --bind-to none       -x GRPC_PLATFORM_TYPE       -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       -x GRPC_RDMA_RING_BUFFER_SIZE_KB       -x GRPC_VERBOSITY       -x GRPC_TRACE       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.82.59:50051       -streaming=true       -req=524288       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10       -delay=0       -report_interval=1       -random_delay=false
[pitzer-login02.hpc.osc.edu:12491] Warning: could not find environment variable "GRPC_VERBOSITY"
[pitzer-login02.hpc.osc.edu:12491] Warning: could not find environment variable "GRPC_TRACE"

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 524288 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Send Delay 0.000 ms, Duration 10 secs, Streaming 1, Coalesce 1, msgs/stream 1000, Report Interval 1 secs
Host p0112.ten.osc.edu, Rank 1, Rate 2355.00 RPCs/s, TX Bandwidth 9881.85 Mb/s, RX Bandwidth 0.19 Mb/s, RTT (us) mean 424.28, P50 269.06, P95 270.59, P99 270.85, max 162791.42
Host p0114.ten.osc.edu, Rank 3, Rate 2057.83 RPCs/s, TX Bandwidth 8635.44 Mb/s, RX Bandwidth 0.16 Mb/s, RTT (us) mean 485.64, P50 284.67, P95 288.00, P99 288.00, max 160432.13
Host p0111.ten.osc.edu, Rank 0, Rate 1832.51 RPCs/s, TX Bandwidth 7690.37 Mb/s, RX Bandwidth 0.15 Mb/s, RTT (us) mean 545.40, P50 385.54, P95 387.58, P99 387.84, max 160301.05
Host p0113.ten.osc.edu, Rank 2, Rate 1620.47 RPCs/s, TX Bandwidth 6800.98 Mb/s, RX Bandwidth 0.13 Mb/s, RTT (us) mean 616.63, P50 404.74, P95 410.11, P99 411.13, max 160694.27
Host p0112.ten.osc.edu, Rank 1, Rate 3218.19 RPCs/s, TX Bandwidth 13498.17 Mb/s, RX Bandwidth 0.26 Mb/s, RTT (us) mean 358.60, P50 256.89, P95 258.18, P99 258.56, max 162791.42
Host p0114.ten.osc.edu, Rank 3, Rate 3079.94 RPCs/s, TX Bandwidth 12918.30 Mb/s, RX Bandwidth 0.25 Mb/s, RTT (us) mean 389.06, P50 265.98, P95 267.52, P99 267.77, max 160432.13
Host p0113.ten.osc.edu, Rank 2, Rate 1961.94 RPCs/s, TX Bandwidth 8229.05 Mb/s, RX Bandwidth 0.16 Mb/s, RTT (us) mean 557.99, P50 411.90, P95 420.61, P99 421.12, max 160694.27
Host p0111.ten.osc.edu, Rank 0, Rate 2237.26 RPCs/s, TX Bandwidth 9383.81 Mb/s, RX Bandwidth 0.18 Mb/s, RTT (us) mean 491.20, P50 384.51, P95 386.81, P99 386.81, max 160301.05
Host p0112.ten.osc.edu, Rank 1, Rate 3231.99 RPCs/s, TX Bandwidth 13556.04 Mb/s, RX Bandwidth 0.26 Mb/s, RTT (us) mean 340.48, P50 255.87, P95 257.54, P99 257.66, max 162791.42
Host p0114.ten.osc.edu, Rank 3, Rate 3134.54 RPCs/s, TX Bandwidth 13147.32 Mb/s, RX Bandwidth 0.25 Mb/s, RTT (us) mean 362.47, P50 265.47, P95 267.01, P99 267.26, max 160432.13
