mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0048.ten.osc.edu, Rank 1, Rate 134848.46 RPCs/s, TX Bandwidth 36.68 Mb/s, RX Bandwidth 10.79 Mb/s, RTT (us) mean 15.98, P50 9.52, P95 9.73, P99 9.75, max 2322.43
Host p0072.ten.osc.edu, Rank 3, Rate 122315.42 RPCs/s, TX Bandwidth 33.27 Mb/s, RX Bandwidth 9.79 Mb/s, RTT (us) mean 16.14, P50 11.14, P95 11.50, P99 11.53, max 1802.24
Host p0050.ten.osc.edu, Rank 2, Rate 130240.98 RPCs/s, TX Bandwidth 35.43 Mb/s, RX Bandwidth 10.42 Mb/s, RTT (us) mean 16.25, P50 9.29, P95 9.48, P99 9.49, max 1670.14
Host p0046.ten.osc.edu, Rank 0, Rate 122103.87 RPCs/s, TX Bandwidth 33.21 Mb/s, RX Bandwidth 9.77 Mb/s, RTT (us) mean 17.22, P50 10.65, P95 10.88, P99 10.89, max 1538.05
Host p0048.ten.osc.edu, Rank 1, Rate 136565.63 RPCs/s, TX Bandwidth 37.15 Mb/s, RX Bandwidth 10.93 Mb/s, RTT (us) mean 15.76, P50 9.45, P95 9.63, P99 9.64, max 2322.43
Host p0072.ten.osc.edu, Rank 3, Rate 116210.97 RPCs/s, TX Bandwidth 31.61 Mb/s, RX Bandwidth 9.30 Mb/s, RTT (us) mean 16.26, P50 11.21, P95 11.57, P99 11.60, max 1802.24
Host p0050.ten.osc.edu, Rank 2, Rate 119111.54 RPCs/s, TX Bandwidth 32.40 Mb/s, RX Bandwidth 9.53 Mb/s, RTT (us) mean 16.31, P50 9.32, P95 9.53, P99 9.54, max 1670.14
Host p0046.ten.osc.edu, Rank 0, Rate 124517.68 RPCs/s, TX Bandwidth 33.87 Mb/s, RX Bandwidth 9.96 Mb/s, RTT (us) mean 17.05, P50 10.62, P95 10.83, P99 10.85, max 1538.05
Host p0048.ten.osc.edu, Rank 1, Rate 130700.98 RPCs/s, TX Bandwidth 35.55 Mb/s, RX Bandwidth 10.46 Mb/s, RTT (us) mean 15.69, P50 9.46, P95 9.65, P99 9.66, max 2322.43
Host p0072.ten.osc.edu, Rank 3, Rate 116557.28 RPCs/s, TX Bandwidth 31.70 Mb/s, RX Bandwidth 9.32 Mb/s, RTT (us) mean 16.34, P50 11.27, P95 11.64, P99 11.66, max 1802.24
Host p0050.ten.osc.edu, Rank 2, Rate 104332.09 RPCs/s, TX Bandwidth 28.38 Mb/s, RX Bandwidth 8.35 Mb/s, RTT (us) mean 16.57, P50 9.35, P95 9.57, P99 9.59, max 1670.14
Host p0046.ten.osc.edu, Rank 0, Rate 125024.95 RPCs/s, TX Bandwidth 34.01 Mb/s, RX Bandwidth 10.00 Mb/s, RTT (us) mean 16.92, P50 10.57, P95 10.78, P99 10.80, max 1538.05
Host p0048.ten.osc.edu, Rank 1, Rate 131872.81 RPCs/s, TX Bandwidth 35.87 Mb/s, RX Bandwidth 10.55 Mb/s, RTT (us) mean 15.62, P50 9.47, P95 9.65, P99 9.66, max 2322.43
Aggregated RPC Rate 486706.30 RPCs/s, Aggregated TX Bandwidth 132.38 Mb/s RX Bandwidth 38.94 Mb/s
