mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0072.ten.osc.edu, Rank 3, Rate 110741.41 RPCs/s, TX Bandwidth 30.12 Mb/s, RX Bandwidth 8.86 Mb/s, RTT (us) mean 17.71, P50 10.94, P95 11.28, P99 11.29, max 1827.84
Host p0046.ten.osc.edu, Rank 0, Rate 119904.27 RPCs/s, TX Bandwidth 32.61 Mb/s, RX Bandwidth 9.59 Mb/s, RTT (us) mean 16.82, P50 10.26, P95 10.49, P99 10.49, max 1519.62
Host p0050.ten.osc.edu, Rank 2, Rate 112926.52 RPCs/s, TX Bandwidth 30.72 Mb/s, RX Bandwidth 9.03 Mb/s, RTT (us) mean 17.59, P50 9.84, P95 10.10, P99 10.12, max 1528.83
Host p0048.ten.osc.edu, Rank 1, Rate 119260.55 RPCs/s, TX Bandwidth 32.44 Mb/s, RX Bandwidth 9.54 Mb/s, RTT (us) mean 16.89, P50 10.07, P95 10.34, P99 10.36, max 1371.13
Host p0072.ten.osc.edu, Rank 3, Rate 110996.05 RPCs/s, TX Bandwidth 30.19 Mb/s, RX Bandwidth 8.88 Mb/s, RTT (us) mean 17.74, P50 11.02, P95 11.35, P99 11.37, max 1827.84
Host p0046.ten.osc.edu, Rank 0, Rate 119716.59 RPCs/s, TX Bandwidth 32.56 Mb/s, RX Bandwidth 9.58 Mb/s, RTT (us) mean 16.80, P50 10.29, P95 10.50, P99 10.51, max 1519.62
Host p0050.ten.osc.edu, Rank 2, Rate 115512.40 RPCs/s, TX Bandwidth 31.42 Mb/s, RX Bandwidth 9.24 Mb/s, RTT (us) mean 17.54, P50 9.88, P95 10.17, P99 10.19, max 1528.83
Host p0048.ten.osc.edu, Rank 1, Rate 119171.63 RPCs/s, TX Bandwidth 32.41 Mb/s, RX Bandwidth 9.53 Mb/s, RTT (us) mean 16.86, P50 10.11, P95 10.38, P99 10.40, max 1371.13
Host p0072.ten.osc.edu, Rank 3, Rate 110743.67 RPCs/s, TX Bandwidth 30.12 Mb/s, RX Bandwidth 8.86 Mb/s, RTT (us) mean 17.76, P50 11.08, P95 11.41, P99 11.43, max 1827.84
Host p0046.ten.osc.edu, Rank 0, Rate 119908.54 RPCs/s, TX Bandwidth 32.62 Mb/s, RX Bandwidth 9.59 Mb/s, RTT (us) mean 16.78, P50 10.31, P95 10.52, P99 10.53, max 1557.50
Host p0050.ten.osc.edu, Rank 2, Rate 115097.96 RPCs/s, TX Bandwidth 31.31 Mb/s, RX Bandwidth 9.21 Mb/s, RTT (us) mean 17.51, P50 9.92, P95 10.22, P99 10.25, max 1528.83
Host p0048.ten.osc.edu, Rank 1, Rate 119145.95 RPCs/s, TX Bandwidth 32.41 Mb/s, RX Bandwidth 9.53 Mb/s, RTT (us) mean 16.84, P50 10.15, P95 10.41, P99 10.44, max 2052.09
Host p0072.ten.osc.edu, Rank 3, Rate 110796.97 RPCs/s, TX Bandwidth 30.14 Mb/s, RX Bandwidth 8.86 Mb/s, RTT (us) mean 17.78, P50 11.14, P95 11.46, P99 11.49, max 1827.84
Aggregated RPC Rate 462002.30 RPCs/s, Aggregated TX Bandwidth 125.66 Mb/s RX Bandwidth 36.96 Mb/s
