mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0050.ten.osc.edu, Rank 2, Rate 38105.86 RPCs/s, TX Bandwidth 10.36 Mb/s, RX Bandwidth 3.05 Mb/s, RTT (us) mean 52.41, P50 32.51, P95 33.25, P99 33.31, max 774.14
Host p0048.ten.osc.edu, Rank 1, Rate 40347.85 RPCs/s, TX Bandwidth 10.97 Mb/s, RX Bandwidth 3.23 Mb/s, RTT (us) mean 46.70, P50 28.57, P95 29.10, P99 29.15, max 1010.17
Host p0046.ten.osc.edu, Rank 0, Rate 42661.47 RPCs/s, TX Bandwidth 11.60 Mb/s, RX Bandwidth 3.41 Mb/s, RTT (us) mean 47.47, P50 28.16, P95 28.70, P99 28.75, max 1014.78
Host p0072.ten.osc.edu, Rank 3, Rate 37625.25 RPCs/s, TX Bandwidth 10.23 Mb/s, RX Bandwidth 3.01 Mb/s, RTT (us) mean 51.39, P50 32.58, P95 33.38, P99 33.44, max 1032.70
Host p0050.ten.osc.edu, Rank 2, Rate 39444.05 RPCs/s, TX Bandwidth 10.73 Mb/s, RX Bandwidth 3.16 Mb/s, RTT (us) mean 52.13, P50 32.49, P95 33.22, P99 33.25, max 787.97
Host p0048.ten.osc.edu, Rank 1, Rate 45928.58 RPCs/s, TX Bandwidth 12.49 Mb/s, RX Bandwidth 3.67 Mb/s, RTT (us) mean 46.26, P50 28.62, P95 29.14, P99 29.17, max 1010.17
Host p0046.ten.osc.edu, Rank 0, Rate 43767.84 RPCs/s, TX Bandwidth 11.90 Mb/s, RX Bandwidth 3.50 Mb/s, RTT (us) mean 47.22, P50 28.11, P95 28.62, P99 28.66, max 1014.78
Host p0072.ten.osc.edu, Rank 3, Rate 40444.76 RPCs/s, TX Bandwidth 11.00 Mb/s, RX Bandwidth 3.24 Mb/s, RTT (us) mean 51.12, P50 32.38, P95 33.22, P99 33.28, max 1032.70
Host p0050.ten.osc.edu, Rank 2, Rate 40847.15 RPCs/s, TX Bandwidth 11.11 Mb/s, RX Bandwidth 3.27 Mb/s, RTT (us) mean 51.69, P50 32.41, P95 33.12, P99 33.18, max 787.97
Host p0048.ten.osc.edu, Rank 1, Rate 44030.85 RPCs/s, TX Bandwidth 11.98 Mb/s, RX Bandwidth 3.52 Mb/s, RTT (us) mean 46.14, P50 28.61, P95 29.07, P99 29.10, max 1010.17
Host p0046.ten.osc.edu, Rank 0, Rate 40012.48 RPCs/s, TX Bandwidth 10.88 Mb/s, RX Bandwidth 3.20 Mb/s, RTT (us) mean 47.49, P50 28.16, P95 28.69, P99 28.72, max 1014.78
Host p0072.ten.osc.edu, Rank 3, Rate 38541.73 RPCs/s, TX Bandwidth 10.48 Mb/s, RX Bandwidth 3.08 Mb/s, RTT (us) mean 51.18, P50 32.41, P95 33.18, P99 33.25, max 1032.70
Host p0050.ten.osc.edu, Rank 2, Rate 38516.47 RPCs/s, TX Bandwidth 10.48 Mb/s, RX Bandwidth 3.08 Mb/s, RTT (us) mean 51.70, P50 32.40, P95 33.12, P99 33.15, max 787.97
Aggregated RPC Rate 163037.30 RPCs/s, Aggregated TX Bandwidth 44.35 Mb/s RX Bandwidth 13.04 Mb/s
