mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0128.ten.osc.edu, Rank 7, Rate 102873.39 RPCs/s, TX Bandwidth 27.98 Mb/s, RX Bandwidth 8.23 Mb/s, RTT (us) mean 17.98, P50 10.51, P95 10.70, P99 10.71, max 1552.38
Host p0072.ten.osc.edu, Rank 3, Rate 113857.61 RPCs/s, TX Bandwidth 30.97 Mb/s, RX Bandwidth 9.11 Mb/s, RTT (us) mean 18.14, P50 11.13, P95 11.32, P99 11.34, max 2197.50
Host p0050.ten.osc.edu, Rank 2, Rate 121233.45 RPCs/s, TX Bandwidth 32.98 Mb/s, RX Bandwidth 9.70 Mb/s, RTT (us) mean 14.89, P50 9.86, P95 10.13, P99 10.14, max 1598.46
Host p0101.ten.osc.edu, Rank 4, Rate 114785.82 RPCs/s, TX Bandwidth 31.22 Mb/s, RX Bandwidth 9.18 Mb/s, RTT (us) mean 16.95, P50 10.17, P95 10.29, P99 10.30, max 1661.95
Host p0048.ten.osc.edu, Rank 1, Rate 107983.76 RPCs/s, TX Bandwidth 29.37 Mb/s, RX Bandwidth 8.64 Mb/s, RTT (us) mean 17.56, P50 10.19, P95 10.40, P99 10.41, max 1630.21
Host p0046.ten.osc.edu, Rank 0, Rate 110739.98 RPCs/s, TX Bandwidth 30.12 Mb/s, RX Bandwidth 8.86 Mb/s, RTT (us) mean 18.98, P50 10.79, P95 11.05, P99 11.07, max 1860.61
Host p0110.ten.osc.edu, Rank 5, Rate 116535.05 RPCs/s, TX Bandwidth 31.70 Mb/s, RX Bandwidth 9.32 Mb/s, RTT (us) mean 17.22, P50 11.24, P95 11.55, P99 11.58, max 2232.32
Host p0112.ten.osc.edu, Rank 6, Rate 115932.88 RPCs/s, TX Bandwidth 31.53 Mb/s, RX Bandwidth 9.27 Mb/s, RTT (us) mean 16.38, P50 10.28, P95 10.41, P99 10.41, max 1509.38
Host p0128.ten.osc.edu, Rank 7, Rate 99890.33 RPCs/s, TX Bandwidth 27.17 Mb/s, RX Bandwidth 7.99 Mb/s, RTT (us) mean 18.43, P50 10.59, P95 10.79, P99 10.81, max 1955.84
Host p0072.ten.osc.edu, Rank 3, Rate 116135.51 RPCs/s, TX Bandwidth 31.59 Mb/s, RX Bandwidth 9.29 Mb/s, RTT (us) mean 17.87, P50 11.14, P95 11.34, P99 11.36, max 2197.50
Host p0050.ten.osc.edu, Rank 2, Rate 121327.19 RPCs/s, TX Bandwidth 33.00 Mb/s, RX Bandwidth 9.71 Mb/s, RTT (us) mean 15.17, P50 9.89, P95 10.13, P99 10.14, max 1598.46
Host p0101.ten.osc.edu, Rank 4, Rate 115124.79 RPCs/s, TX Bandwidth 31.31 Mb/s, RX Bandwidth 9.21 Mb/s, RTT (us) mean 17.02, P50 10.21, P95 10.34, P99 10.35, max 1661.95
Host p0048.ten.osc.edu, Rank 1, Rate 105939.68 RPCs/s, TX Bandwidth 28.82 Mb/s, RX Bandwidth 8.48 Mb/s, RTT (us) mean 17.79, P50 10.25, P95 10.48, P99 10.49, max 1630.21
Host p0046.ten.osc.edu, Rank 0, Rate 101729.84 RPCs/s, TX Bandwidth 27.67 Mb/s, RX Bandwidth 8.14 Mb/s, RTT (us) mean 19.09, P50 10.86, P95 11.14, P99 11.17, max 1860.61
