mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0046.ten.osc.edu, Rank 0, Rate 35528.55 RPCs/s, TX Bandwidth 9.66 Mb/s, RX Bandwidth 2.84 Mb/s, RTT (us) mean 55.56, P50 29.86, P95 31.42, P99 31.55, max 717.31
Host p0110.ten.osc.edu, Rank 5, Rate 37082.91 RPCs/s, TX Bandwidth 10.09 Mb/s, RX Bandwidth 2.97 Mb/s, RTT (us) mean 53.06, P50 29.23, P95 30.30, P99 30.38, max 690.17
Host p0048.ten.osc.edu, Rank 1, Rate 41500.23 RPCs/s, TX Bandwidth 11.29 Mb/s, RX Bandwidth 3.32 Mb/s, RTT (us) mean 49.30, P50 29.14, P95 29.87, P99 29.93, max 2312.19
Host p0112.ten.osc.edu, Rank 6, Rate 45179.98 RPCs/s, TX Bandwidth 12.29 Mb/s, RX Bandwidth 3.61 Mb/s, RTT (us) mean 46.96, P50 29.28, P95 29.73, P99 29.76, max 939.01
Host p0050.ten.osc.edu, Rank 2, Rate 39963.10 RPCs/s, TX Bandwidth 10.87 Mb/s, RX Bandwidth 3.20 Mb/s, RTT (us) mean 50.74, P50 29.18, P95 29.89, P99 29.95, max 1528.83
Host p0128.ten.osc.edu, Rank 7, Rate 38456.79 RPCs/s, TX Bandwidth 10.46 Mb/s, RX Bandwidth 3.08 Mb/s, RTT (us) mean 50.07, P50 30.27, P95 30.93, P99 30.96, max 808.45
Host p0072.ten.osc.edu, Rank 3, Rate 39727.87 RPCs/s, TX Bandwidth 10.81 Mb/s, RX Bandwidth 3.18 Mb/s, RTT (us) mean 49.18, P50 29.42, P95 30.32, P99 30.38, max 885.76
Host p0101.ten.osc.edu, Rank 4, Rate 41221.78 RPCs/s, TX Bandwidth 11.21 Mb/s, RX Bandwidth 3.30 Mb/s, RTT (us) mean 49.34, P50 29.79, P95 30.37, P99 30.40, max 1843.20
Host p0046.ten.osc.edu, Rank 0, Rate 36872.58 RPCs/s, TX Bandwidth 10.03 Mb/s, RX Bandwidth 2.95 Mb/s, RTT (us) mean 55.17, P50 29.97, P95 31.39, P99 31.49, max 717.31
Host p0110.ten.osc.edu, Rank 5, Rate 38336.14 RPCs/s, TX Bandwidth 10.43 Mb/s, RX Bandwidth 3.07 Mb/s, RTT (us) mean 52.80, P50 29.33, P95 30.40, P99 30.48, max 690.17
