mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=false       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0101.ten.osc.edu, Rank 4, Rate 31858.92 RPCs/s, TX Bandwidth 8.67 Mb/s, RX Bandwidth 2.55 Mb/s, RTT (us) mean 72.08, P50 30.13, P95 31.45, P99 31.54, max 2037.76
Host p0112.ten.osc.edu, Rank 6, Rate 32388.92 RPCs/s, TX Bandwidth 8.81 Mb/s, RX Bandwidth 2.59 Mb/s, RTT (us) mean 70.17, P50 29.15, P95 30.38, P99 30.48, max 2805.76
Host p0048.ten.osc.edu, Rank 1, Rate 29197.33 RPCs/s, TX Bandwidth 7.94 Mb/s, RX Bandwidth 2.34 Mb/s, RTT (us) mean 67.88, P50 17.33, P95 18.50, P99 18.62, max 2234.37
Host p0128.ten.osc.edu, Rank 7, Rate 27618.94 RPCs/s, TX Bandwidth 7.51 Mb/s, RX Bandwidth 2.21 Mb/s, RTT (us) mean 71.49, P50 16.40, P95 17.14, P99 17.18, max 1950.72
Host p0050.ten.osc.edu, Rank 2, Rate 30654.49 RPCs/s, TX Bandwidth 8.34 Mb/s, RX Bandwidth 2.45 Mb/s, RTT (us) mean 65.63, P50 26.88, P95 28.64, P99 28.77, max 2301.95
Host p0072.ten.osc.edu, Rank 3, Rate 28586.27 RPCs/s, TX Bandwidth 7.78 Mb/s, RX Bandwidth 2.29 Mb/s, RTT (us) mean 68.68, P50 28.59, P95 30.91, P99 31.04, max 2633.73
Host p0110.ten.osc.edu, Rank 5, Rate 30144.79 RPCs/s, TX Bandwidth 8.20 Mb/s, RX Bandwidth 2.41 Mb/s, RTT (us) mean 65.02, P50 28.08, P95 29.33, P99 29.41, max 2232.32
Host p0046.ten.osc.edu, Rank 0, Rate 26661.80 RPCs/s, TX Bandwidth 7.25 Mb/s, RX Bandwidth 2.13 Mb/s, RTT (us) mean 73.58, P50 26.50, P95 27.55, P99 27.61, max 2785.28
Host p0101.ten.osc.edu, Rank 4, Rate 27724.78 RPCs/s, TX Bandwidth 7.54 Mb/s, RX Bandwidth 2.22 Mb/s, RTT (us) mean 71.71, P50 29.66, P95 31.05, P99 31.14, max 2037.76
Host p0112.ten.osc.edu, Rank 6, Rate 29191.95 RPCs/s, TX Bandwidth 7.94 Mb/s, RX Bandwidth 2.34 Mb/s, RTT (us) mean 69.36, P50 28.80, P95 30.05, P99 30.13, max 3262.46
